,0,1
1595,[0.17931929 0.17931929 0.17931929 ... 0.23387426 0.23387426 0.23387426],"('DB08869',)"
1596,[0.20182672 0.20182672 0.20182672 ... 0.27338377 0.27338377 0.27338377],"('DB11256',)"
1597,[0.16824383 0.16824383 0.16824383 ... 0.21395832 0.21395832 0.21395832],"('DB09278',)"
1598,[0.18210682 0.18210682 0.18210682 ... 0.2411302  0.2411302  0.2411302 ],"('DB08824',)"
1599,[0.17598096 0.17598096 0.17598096 ... 0.23689917 0.23689917 0.23689917],"('DB01228',)"
1600,[0.17544982 0.17544982 0.17544982 ... 0.23549443 0.23549443 0.23549443],"('DB00336',)"
1601,[0.16363387 0.16363387 0.16363387 ... 0.2211976  0.2211976  0.2211976 ],"('DB00699',)"
1602,[0.15851915 0.15851915 0.15851915 ... 0.20958373 0.20958373 0.20958373],"('DB01303',)"
1603,[0.18909684 0.18909684 0.18909684 ... 0.24883881 0.24883881 0.24883881],"('DB01107',)"
1604,[0.14855768 0.14855768 0.14855768 ... 0.19758691 0.19758691 0.19758691],"('DB01429',)"
1605,[0.16378453 0.16378453 0.16378453 ... 0.21632716 0.21632716 0.21632716],"('DB09295',)"
1606,[0.16840518 0.16840518 0.16840518 ... 0.2231355  0.2231355  0.2231355 ],"('DB09285',)"
1607,[0.17396018 0.17396018 0.17396018 ... 0.23813874 0.23813874 0.23813874],"('DB11596',)"
1608,[0.16237494 0.16237494 0.16237494 ... 0.21221563 0.21221563 0.21221563],"('DB00680',)"
1609,[0.18899082 0.18899082 0.18899082 ... 0.25823724 0.25823724 0.25823724],"('DB09096',)"
1610,[0.20615858 0.20615858 0.20615858 ... 0.27385136 0.27385136 0.27385136],"('DB06202',)"
1611,[0.18121317 0.18121317 0.18121317 ... 0.24241912 0.24241912 0.24241912],"('DB09135',)"
1612,[0.16532256 0.16532256 0.16532256 ... 0.22016263 0.22016263 0.22016263],"('DB01298',)"
1613,[0.17512456 0.17512456 0.17512456 ... 0.23414135 0.23414135 0.23414135],"('DB09210',)"
1614,[0.18144235 0.18144235 0.18144235 ... 0.24097303 0.24097303 0.24097303],"('DB01362',)"
1615,[0.16565295 0.16565295 0.16565295 ... 0.22262058 0.22262058 0.22262058],"('DB01249',)"
1616,[0.1950793  0.1950793  0.1950793  ... 0.26072913 0.26072913 0.26072913],"('DB01438',)"
1617,[0.18300137 0.18300137 0.18300137 ... 0.24666071 0.24666071 0.24666071],"('DB00562',)"
1618,[0.16528827 0.16528827 0.16528827 ... 0.21598977 0.21598977 0.21598977],"('DB09018',)"
1619,[0.17492378 0.17492378 0.17492378 ... 0.23258364 0.23258364 0.23258364],"('DB00504',)"
1620,[0.16097298 0.16097298 0.16097298 ... 0.20986453 0.20986453 0.20986453],"('DB00576',)"
1621,[0.16213533 0.16213533 0.16213533 ... 0.21423191 0.21423191 0.21423191],"('DB09156',)"
1622,[0.1716519  0.1716519  0.1716519  ... 0.22990459 0.22990459 0.22990459],"('DB08947',)"
1623,[0.17940007 0.17940007 0.17940007 ... 0.23955211 0.23955211 0.23955211],"('DB06795',)"
1624,[0.18251085 0.18251085 0.18251085 ... 0.24539745 0.24539745 0.24539745],"('DB11691',)"
1625,[0.19381055 0.19381055 0.19381055 ... 0.25806254 0.25806254 0.25806254],"('DB00650',)"
1626,[0.17324467 0.17324467 0.17324467 ... 0.23082498 0.23082498 0.23082498],"('DB05245',)"
1627,[0.10781503 0.10781503 0.10781503 ... 0.12771231 0.12771231 0.12771231],"('DB00626',)"
1628,[0.18902612 0.18902612 0.18902612 ... 0.24997681 0.24997681 0.24997681],"('DB09282',)"
1629,[0.20098573 0.20098573 0.20098573 ... 0.26978052 0.26978052 0.26978052],"('DB12364',)"
1630,[0.17785451 0.17785451 0.17785451 ... 0.2328668  0.2328668  0.2328668 ],"('DB02659',)"
1631,[0.1930952  0.1930952  0.1930952  ... 0.25909153 0.25909153 0.25909153],"('DB05316',)"
1632,[0.1775462  0.1775462  0.1775462  ... 0.23823234 0.23823234 0.23823234],"('DB09343',)"
1633,[0.16130927 0.16130927 0.16130927 ... 0.21533668 0.21533668 0.21533668],"('DB01413',)"
1634,[0.1737254  0.1737254  0.1737254  ... 0.22815505 0.22815505 0.22815505],"('DB00378',)"
1635,[0.19659293 0.19659293 0.19659293 ... 0.26318958 0.26318958 0.26318958],"('DB00718',)"
1636,[0.18204415 0.18204415 0.18204415 ... 0.24229103 0.24229103 0.24229103],"('DB12924',)"
1637,[0.17277914 0.17277914 0.17277914 ... 0.22741836 0.22741836 0.22741836],"('DB09223',)"
1638,[0.18025859 0.18025859 0.18025859 ... 0.24009636 0.24009636 0.24009636],"('DB00931',)"
1639,[0.17865412 0.17865412 0.17865412 ... 0.2334848  0.2334848  0.2334848 ],"('DB00453',)"
1640,[0.17493129 0.17493129 0.17493129 ... 0.22902465 0.22902465 0.22902465],"('DB00766',)"
1641,[0.20553255 0.20553255 0.20553255 ... 0.2798714  0.2798714  0.2798714 ],"('DB13747',)"
1642,[0.1795483  0.1795483  0.1795483  ... 0.23790962 0.23790962 0.23790962],"('DB08965',)"
1643,[0.2098921  0.2098921  0.2098921  ... 0.27912667 0.27912667 0.27912667],"('DB00954',)"
1644,[0.18465641 0.18465641 0.18465641 ... 0.24765679 0.24765679 0.24765679],"('DB11610',)"
1645,[0.18615872 0.18615872 0.18615872 ... 0.24630123 0.24630123 0.24630123],"('DB00634',)"
1646,[0.18606341 0.18606341 0.18606341 ... 0.24414921 0.24414921 0.24414921],"('DB00256',)"
1647,[0.18125056 0.18125056 0.18125056 ... 0.24316111 0.24316111 0.24316111],"('DB00803',)"
1648,[0.21518311 0.21518311 0.21518311 ... 0.28532568 0.28532568 0.28532568],"('DB09499',)"
1649,[0.2097114  0.2097114  0.2097114  ... 0.28084087 0.28084087 0.28084087],"('DB00410',)"
1650,[0.19545904 0.19545904 0.19545904 ... 0.23506328 0.23506328 0.23506328],"('DB00430',)"
1651,[0.18929616 0.18929616 0.18929616 ... 0.25227687 0.25227687 0.25227687],"('DB00134',)"
1652,[0.1814737  0.1814737  0.1814737  ... 0.24610898 0.24610898 0.24610898],"('DB08993',)"
1653,[0.15443118 0.15443118 0.15443118 ... 0.19656901 0.19656901 0.19656901],"('DB00190',)"
1654,[0.18293604 0.18293604 0.18293604 ... 0.2418184  0.2418184  0.2418184 ],"('DB00595',)"
1655,[0.21084934 0.21084934 0.21084934 ... 0.27694443 0.27694443 0.27694443],"('DB00130',)"
1656,[0.16592684 0.16592684 0.16592684 ... 0.21902868 0.21902868 0.21902868],"('DB00828',)"
1657,[0.1680828  0.1680828  0.1680828  ... 0.21966359 0.21966359 0.21966359],"('DB09047',)"
1658,[0.18152346 0.18152346 0.18152346 ... 0.24268147 0.24268147 0.24268147],"('DB00561',)"
1659,[0.15269077 0.15269077 0.15269077 ... 0.20060578 0.20060578 0.20060578],"('DB06480',)"
1660,[0.1821371  0.1821371  0.1821371  ... 0.24183401 0.24183401 0.24183401],"('DB13153',)"
1661,[0.16508287 0.16508287 0.16508287 ... 0.21439996 0.21439996 0.21439996],"('DB08884',)"
1662,[0.17840746 0.17840746 0.17840746 ... 0.22998539 0.22998539 0.22998539],"('DB11943',)"
1663,[0.17123893 0.17123893 0.17123893 ... 0.22883648 0.22883648 0.22883648],"('DB06211',)"
1664,[0.16650519 0.16650519 0.16650519 ... 0.2184236  0.2184236  0.2184236 ],"('DB09060',)"
1665,[0.18215394 0.18215394 0.18215394 ... 0.24102715 0.24102715 0.24102715],"('DB09221',)"
1666,[0.16336206 0.16336206 0.16336206 ... 0.22135112 0.22135112 0.22135112],"('DB00769',)"
1667,[0.16912723 0.16912723 0.16912723 ... 0.22432128 0.22432128 0.22432128],"('DB09087',)"
1668,[0.19996414 0.19996414 0.19996414 ... 0.25547257 0.25547257 0.25547257],"('DB00152',)"
1669,[0.18175474 0.18175474 0.18175474 ... 0.23551974 0.23551974 0.23551974],"('DB00856',)"
1670,[0.15358587 0.15358587 0.15358587 ... 0.1992848  0.1992848  0.1992848 ],"('DB00142',)"
1671,[0.16504179 0.16504179 0.16504179 ... 0.20806378 0.20806378 0.20806378],"('DB01294',)"
1672,[0.1837889  0.1837889  0.1837889  ... 0.24424717 0.24424717 0.24424717],"('DB09322',)"
1673,[0.23695436 0.23695436 0.23695436 ... 0.3215771  0.3215771  0.3215771 ],"('DB11342',)"
1674,[0.17654166 0.17654166 0.17654166 ... 0.2169348  0.2169348  0.2169348 ],"('DB11136',)"
